filename,text,duration,quality_score,prosody_class
pass3_lastdays_dvd_009.wav,a vacuum cleaner pipe And he started busting out all my hair set the fire in the bathroom and when I seen him do that <sigh>,10.7,0.92,emphatic
confirmed_chunk_01_007.wav,"the way he left here. <sigh> Seven times eight, 56 cents. But as time went on, we burned a lot of records. Five points.",10.0,0.96,emphatic
batch2_last_days_deleted_scenes_026.wav,"Man, that knife would have never went through them jeans. I was like, I'm going to get still like chasing after my sister. She didn't do what I said. She's going to do it. <sigh> These are herbs, everybody. <sigh>",10.0,1.0,excited
confirmed_chunk_01_011.wav,"Me, like I said again, this is my second. I was talking about whether it be a party track or a relationship track or just questioning our... We gotta switch up. Boring.",9.56,0.96,excited
batch3_mtv_cut_finals_033_reseg00_fsplit10.wav,"Look at. Dresses all the time. I had to come in early. Favorite into hip hop. Dropping Christian rhymes with their song, Will I.",10.0,0.88,emphatic
batch4_mtv_manicures_tlc_1994_011.wav,the word be and i still didn't know what the word was they say she's cool but you know i see tiana sometimes trying to get left with me you know they say i'm crazy but i'm cool as hell,9.75,0.9,emphatic
confirmed_chunk_01_000.wav,"crowd, you know, trying to enjoy the after party. I wanted to ask you about, uh... Kinda cocky. Okay. <sigh> There are 100 points on the album. <sigh> TLC had...",10.0,0.96,emphatic
batch4_lefteye_2001_mtv_supernova_promo_009.wav,"You know, I believe in transformation, for better lack of words. I do believe that there is an afterlife. <laugh>",7.0,0.94,excited
batch3_mobo_awards_2000_p2_006.wav,"There's only one way to finish the evening off, Trevor. <sigh> She's a kid right now. And I never asked. <sigh>",6.0,0.94,emphatic
batch4_lisa_spiritual_journey_supernova_2001_011.wav,"Most of the songs are personal, but I think those are probably Two of the most personal and the Tupac song. I like that. Yeah, it did feel real <sigh>",8.57,1.0,excited
confirmed_chunk_03_010.wav,"Um, she's my idol. I venture off into healing. There's just a lot of people in the world. <sigh> It's very...",10.0,0.925,emphatic
confirmed_chunk_03_001.wav,"I don't just think about what I want to do in 20 years. I think about what I'm going to be doing in 220 years. ...recording, but sometimes you just never know how the song is going to come out until you do it, so... ...like platypus...",11.7,0.94,excited
batch3_mobo_awards_2000_p1_010.wav,the greater well there's only one way to finish the evening off truck and i never asked,5.0,0.94,emphatic
batch3_arsenio_1992_baby_004_reseg00_fsplit00.wav,"And we all have our own job titles, positions. Miss T-Boz is the funk. I'm the rap. And Chili is the straight arm. We stand up for guys.",10.0,1.0,emphatic
batch3_mtv_cut_finals_023.wav,"Don't go anywhere. <sigh> We have to stick around and see if Silky, which stands for sexy, intelligent lady knocking everybody out.",10.0,0.96,emphatic
confirmed_chunk_02_009.wav,"And the truck driver was... I'll say it, but never make it. You know, this is the second time I ever got my nails done. $1.3 million. <sigh> Then you split the rest three ways. And you ever want anyone to...",14.38,1.0,emphatic
confirmed_chunk_02_004.wav,"Let's see, if you do want to go out and get a gun, if it's seven, <laugh> every point is equal to eight cents. <sigh> All right? <sigh> In a dangerous situation, have a gun. It backfired on me. <sigh>",13.4,0.96,emphatic
batch2_homevideo_1989_first_interview_001_reseg01.wav,"If something fails, if you go out for an audition or something like that and you don't get it, keep trying.",5.0,1.0,emphatic
batch2_mtv_cut_ep1_002.wav,"Am I saying that right? Dominica, that's correct. Okay, just wanted to make sure. What did you think? We got a lot of Latinos in the audience. Somebody tell me how to say point in Spanish if I'm saying siete.",11.56,1.0,excited
batch2_homevideo_1989_dad_000.wav,your dad my dad was a trip my dad did the craziest stuff I remember one time <sigh>,8.66,0.965,emphatic
batch2_homevideo_1989_house_tour_004.wav,chart according to the symbols. This is the computer room. Different from where we create. <sigh> Downstairs is business. Upstairs is business.,7.18,0.94,excited
batch2_last_days_deleted_scenes_028.wav,"This stuff is, man, we got this drink we're going to be drinking tomorrow. It's so bitter. <sigh> This stuff will cure prostate cancer and clean, give you a natural high. It's unbelievable.",10.0,1.0,excited
batch3_crazysexycool_part1_016.wav,that they shouldn't. That kids the interlude and just decide that it's raunchy. What you could do if you had the power is to wipe every television show and every movie.,10.0,0.907,emphatic
batch4_lisa_spiritual_journey_supernova_2001_001.wav,"turmoil and experiences and I think we've done a pretty good job at sticking together at the end of the day. I grew up in a home where there were so many restrictions that by the time I got on the street, I was just...",13.19,1.0,emphatic
batch3_mtv_cut_finals_007.wav,That is a 21.5 for page three. Next aspiring video star. Check out a former gangbanger now banging beats for the man upstairs.,10.0,0.94,emphatic
confirmed_chunk_03_011.wav,doable you know i believe you know we got some heavy head banging you know lyrics that i deliver on high um name you know it's a manifestation of of your beliefs and um <sigh>,14.55,0.96,emphatic
batch4_mtv_manicures_tlc_1994_006.wav,"Yeah. The image always has to change to keep everybody on their toes. You know, if we stay too much the same, it's going to get tired. We gotta switch up. Boring.",8.51,0.96,excited
batch3_mobo_awards_2000_p2_003.wav,"Have you been rumbling in my dressing room? Are damaged. Slim with ghetto romance. Oh, yeah. Artists contribute something to the music they make.",10.0,0.865,emphatic
batch3_mtv_pointblank_gun_012.wav,"because they used them out of, you know, or didn't actually know how to use the gun. <sigh>",8.08,0.877,emphatic
batch3_mtv_pointblank_gun_000.wav,"Let's see, if you do want to go out and get a gun, if that makes you feel more comfortable, then I'm here to support you 100%.",7.53,0.948,emphatic
confirmed_chunk_04_002.wav,"And then I said, people look through love and through healing. You know, so I want that same energy that I have and the same love that I have. Well, I know a man who's been curing AIDS since 1987. This guy has taught me, you know, it's...",12.48,0.96,excited
batch4_lisa_spiritual_journey_supernova_2001_000.wav,I guess the proudest thing in my career is the overall success of TLC. And our fair share of.,9.02,1.0,emphatic
batch3_kids_choice_1999_007.wav,"Yeah, actually, my magazine was received that I was cutting out, but no, I supported it, you know, went on and made it go down.",9.23,0.9,emphatic
batch3_crazysexycool_part2_001.wav,"You write all the songs for them you write all the words and they're just little puppets Now in that case, I don't know if they ever get a chance to really get into the business or",10.0,0.948,emphatic
batch2_homevideo_1989_airplane_003.wav,"They hired, no they fired half of the pilots and hired these inexperienced people and they was crashing planes up the right. I think it was some kind of secret government plan to eliminate half of the pilots.",10.49,0.948,excited
batch4_lisa_spiritual_journey_supernova_2001_015.wav,"even though she's not here in this physical realm. Music can be very healing, <sigh> and I hope that when people listen to my album...",9.2,1.0,emphatic
batch4_mtv_manicures_tlc_1994_003.wav,We don't go out to get our nails done. This is a little face treat. Julie gets her nails and her toes done all the time.,7.23,1.0,emphatic
batch2_last_days_deleted_scenes_020.wav,"Alright, skin problems, hair, get your hair wet, nails, hair, skin, and nails. Alright, there's a washing machine inside in case anybody needs to wash their clothes. <sigh>",10.0,1.0,excited
batch3_mtv_cut_finals_012.wav,Chris is smooth <sigh> sound. Sound is big enough for both of y'all. Y'all should know a good voice when you hear one. These guys beat you to it. Gonna break open the hip-hop world like a pin. You all got those. <sigh>,12.67,0.96,emphatic
pass3_lastdays_dvd_003.wav,talking about your love lives and your boyfriends and stuff thoughts be with precision just like infrared then I sought out my visions and found poison lead,10.0,0.96,emphatic
batch2_mtv_cut_dowrong_001_reseg01_fsplit02.wav,not really. ...for X-Hail to see if they can... ...last chance for somebody to beat them and come back to compete in our semifinal... Ladies from the East Coast!,10.0,0.96,emphatic
batch2_homevideo_1989_decent_video.wav,"I'm dancing on this video. I'm sorry. This is my video. <sigh> I'm telling you. You're going to be thanking me for the rest of your life. Check out my boobs. Check out my boobs. <sigh> Oh, that wasn't even the right one.",11.5,0.96,excited
batch4_lisa_spiritual_journey_supernova_2001_004.wav,"You know, I feel a sense of peace and I like the way it feels. I am a person who is.",7.52,1.0,emphatic
batch2_last_days_deleted_scenes_025.wav,belt the rain on one time and I took a knife to run put your knife it was all rusty it wasn't even sharp girl you couldn't cut now with that knife and I went in his room he was sitting on the bed and I was like you don't do what I say,10.0,0.9,emphatic
confirmed_chunk_04_008.wav,all the way to this. Oh my. We are crazy sexy cool. I mean so why you get the coolest hair? See I didn't know if it's. Alright. <laugh> This is how a group can sell 10 million records and be broke. <sigh>,12.41,0.96,emphatic
batch2_last_days_deleted_scenes_052.wav,We lived with my dad. <chuckle> He used to have us every morning. We had to get up at 6. <sigh>,7.26,1.0,emphatic
pass3_latelick1_007.wav,"<sigh> This time we went on tour, we did day on, day off. Day on, day off so the T-Boz could get the proper rest that she needed. But I don't really know if that worked. Which aired so that everyone could have the opportunity.",12.5,0.88,excited
pass3_lastdays_dvd_008.wav,"We lunches <sigh> packed. We didn't have to leave until 8 o'clock. We sitting up on the couch a whole half an hour like, what's wrong with daddy? <sigh> I was like, can we get up a half an hour late? <sigh>",10.74,1.0,excited
batch2_last_days_deleted_scenes_009.wav,"So if anybody wants to come in here, breathe, you know what I mean, get the sulfur and the minerals and stuff in your lungs or just sit in there and sweat, lose a little bit of weight, whatever. <sigh>",10.0,0.907,emphatic
batch2_millionaire_hd_003.wav,"So I write everything that I say basically. Well, I went to the movie and when I got home I just figured it out. That's when everyone discovered that I was learning by ear. And that's your... Well, it's called...",10.0,0.96,excited
batch4_lefteye_uk_choice_interview_oct2001_005.wav,"And I think people saw that. It's not frustrating at all for me to get the type of attention that I get when the house situation happened, when the media wrote certain things.",10.0,0.9,emphatic
batch4_lisa_spiritual_journey_supernova_2001_012.wav,recording that song with him and um that were on the track that you you guys don't hear because i didn't put them on the track and some of the stuff he said was just,9.54,0.873,emphatic
batch2_mtv_cut_ep1_007.wav,That was fantastic. You beat Morning Wood. Now you have to hold on to the lead in order to come back.,8.05,0.96,emphatic
confirmed_chunk_05_003.wav,It's down to the seasonings in the kitchen. If you can see it in your head. The first album and I said. <sigh>,11.78,0.925,emphatic
batch2_homevideo_1989_house_tour_000.wav,"Sometimes I skate back and forth. But, you know, everything's just... Soul Train Awards? <sigh> Yes. I'm working on a project, doing a little bit of carving. Okay, this is where we... <sigh>",13.96,0.96,emphatic
confirmed_chunk_00_010.wav,"that if you set a goal, then you follow the path. Record business, we pay all costs back to the record company. We pay.",10.0,0.94,emphatic
batch3_mtv_pointblank_gun_007.wav,did get shot. <sigh> I wouldn't turn around and blame it on you and say that it was your fault or anything. Whoever decided to get that gun out the drawer and whoever decided to shoot that gun. <chuckle>,11.41,0.96,excited
batch3_mobo_awards_2000_p2_000.wav,"it up for the man who has quite a record for bailing me out of jail, Mr. Alex Post looks better and liker than me. <laugh>",10.0,0.9,emphatic
batch2_mtv_cut_ep1_015.wav,"All right. 17.5 is looking very good. <sigh> Now, Brian, who is it going to be tonight? <sigh> Cheyenne? In the semifinals, you have a shot at winning your own video.",11.51,0.94,emphatic
batch3_crazysexycool_part2_002.wav,if they even care because that kind of artist to me is not a true artist and just being in the business itself will teach you a lot especially when you get jerked that's when you learn a lot,10.0,0.94,emphatic
batch2_blockparty_making_part3_000.wav,"It's a big block party, first of all. There's a lot of children involved. The song touches on things that you did when you were a child. So we wanted-",10.0,0.94,emphatic
batch2_homevideo_1989_channel3.wav,"flew up in the air and never came back down. My friend tied buttons. This joint has so many buttons. There's something I have to tell you. OK, hang on. You're not going to respond? <chuckle>",13.5,0.96,excited
batch2_homevideo_1989_first_interview_000.wav,"Well, when I was six years old my mom <sigh> Well to make a long story short when I was six I got hit by a truck, but um he was starting a show and <laugh>",9.74,1.0,emphatic
batch3_crazysexycool_part2_003.wav,lot. Makes you kind of want to sit down and be like why am I in this? More TLCs have three totally separate roles but kind of go into these things as a unit. <sigh> Later on I don't know we might change our minds but for now we would like to rise to the top.,12.79,0.96,excited
pass3_lastdays_dvd_007.wav,"breakfast, Raina going to get dressed, Ronald going to the bathroom. Rotate. Damn. I start making a lunch, Raina come downstairs, Ronald, rotate, and then at 7.30. <laugh>",8.61,0.92,excited
batch2_last_days_deleted_scenes_051.wav,"The manager at the butterfly farm, who was supposed to go on Saturday, she said, The Mayan civilization disappeared, no trace. Well, these are the movements that they say came from the Mayans.",13.1,0.873,excited
batch3_source_awards_1999_001.wav,"Now, we are about to have a very special group of presenters. Ladies and gentlemen, Ron DMC and Lauren Hill. <laugh> Okay, now before I present...",10.0,1.0,emphatic
batch4_tlc_fanmail_fan_interview_1999_001.wav,"And this is sort of like our letter back to all of the fans, except it's in audio form. It's an album. So, you know, if you open it up, if you are one of the lucky ones.",10.0,0.865,emphatic
batch3_mtv_pointblank_gun_013.wav,I know a couple people who actually shot themselves playing with the gun two different people so you know it's it's it's,7.62,0.948,emphatic
batch4_mtv_manicures_tlc_1994_016.wav,yeah we never did that we should exactly know in minds over here mine one different <sigh>,7.73,0.96,emphatic
batch2_last_days_deleted_scenes_040.wav,"The higher the water is going to get, we're like way, way, way, way at the bottom.",6.42,1.0,excited
pass3_wendy1_002.wav,"So, you know, yeah, I mean, we're not splitting up. It doesn't make sense to split up. We've been together for 10 years. Lost. <sigh> Actually, <laugh> the company is called Sephora. Yeah, we like that. We're not that far into knowing. <laugh>",12.5,1.0,excited
batch3_mobo_awards_2000_p1_008.wav,might be like the chemicals we pump into our poor helpless children. But some artists almost come to define the music they make. Here to tell us which artist this year will receive the Mobile Award for,10.0,0.88,emphatic
batch3_grammy_1996_press_002.wav,"Trust me, you can sell 10 million albums and be broke if you have greedy people behind you. And Left Eye Productions is a company that I have. I have left eye management. I have artists.",10.0,0.94,emphatic
batch3_bet_first_interview_002.wav,"Where do we get our names from? Well, we can explain what they mean, and that might help. Yeah, I mean, it's not that weird, so it is me. Why would y'all say that? I used to sound just like Moni, but...",8.46,0.9,excited
batch2_last_days_deleted_scenes_036.wav,get warm and when it's warm these walls get cool and now I told everybody yesterday septic system and we don't want the tissue paper to clog it up okay so I know like it's a habit <sigh>,11.84,0.948,emphatic
batch4_lefteye_mtv_style_2000_003.wav,"no scrubs. I like the big ponytails. I like the colored hair. You know, I like to go there with the makeup. <sigh>",9.0,0.9,emphatic
batch3_mtv_cut_finals_022.wav,"Super producer QD3. And as you see, she's as smooth as her name. Take a look at Silk. Church, I became a problem. <sigh>",10.41,0.9,emphatic
batch4_mtv_manicures_tlc_1994_004.wav,"Me, like I said again, this is my second. Let me tell you about... So would you like to see? No! What are you talking about no? <sigh>",7.8,1.0,excited
batch2_last_days_deleted_scenes_032.wav,"in my car because I had set the fire in the bathroom. And when I seen him do that, I was like, frat!",8.61,0.948,emphatic
confirmed_chunk_05_004.wav,"What does that really mean? It means being on our own tip. <sigh> You know, I feel a sense of peace, and I like the way it feels.",7.81,1.0,emphatic
batch2_last_days_deleted_scenes_034.wav,"We call them huts. These huts are made out of mud. The mud is like an inch thick, okay? <sigh> What they do is they build like a wood frame, and then they pack it with mud.",10.0,0.948,emphatic
batch2_last_days_deleted_scene2_007.wav,with your knife it was all rusty it wasn't even sharp and I went in his room he was sitting on the bed and I was like you don't do what I say I was on those jeans those thick jeans man that knife would have never,10.0,0.94,emphatic
batch4_lisa_success_of_csc_005.wav,much more to do with just music they may have been five top ten singles but it's almost,10.0,0.905,emphatic
batch3_mtv_cut_finals_009.wav,"We saw T-Bone blaze the microphone, and now we're going to the judges to see if he can score higher than Big Al with a twat for T-Bone, which is...",10.0,0.9,emphatic
batch2_mtv_cut_ep1_013.wav,Let now you know it's all down to you and Cheyenne right I want you to stand right over here next to me girl That was pretty good <sigh>,7.3,0.96,emphatic
pass3_latelick2_000.wav,"When we first saw the video we said, hmm I don't know if this is going to work. It's kind of simple, it's a little plain. <sigh> But now that the video is over with and I look back on it, I think for the time that the video came out it was a car.",10.0,0.9,excited
confirmed_chunk_02_001.wav,And it was weird. It was a very weird experience because I am a person who is,7.52,1.0,emphatic
batch3_mtv_cut_finals_020.wav,"who calls himself a spicy Cajun cook. Always puts me in a good mood. I'm always on the side like, get up, get it, get that. All right, now, y'all, what's that?",10.0,0.94,emphatic
pass3_latelick1_005.wav,"different sound. I can't even really describe it. Beech sands, red clay, the U.S. I'm saying my mind frame never changed till you came and rearranged. Oh, most definitely. I like a wide variety.",10.0,0.9,excited
batch3_source_awards_1999_004.wav,"Beckford. Our next award, New Jersey Nets star Stephon Marbury, Jermaine Dupri, and Missy, the new artist of the year solo, are three players who mastered the game. <sigh>",11.99,0.96,emphatic
batch3_mtv_cut_finals_018.wav,"And that might go home. Somebody says, what's up with that girl Anastasia? <sigh> Now, have you been approached a lot by different record labels and stuff since you've been on the cut?",10.0,0.94,excited
confirmed_chunk_00_003.wav,"the music that we've been putting out has a lot of computer generated sounds in it. Basically, music period. You know, not just hip hop.",10.0,0.94,emphatic
batch2_blockparty_making_part1_000.wav,"Hi, I'm Left Eye, and this is my video. It's called The Block Party, and it was produced by Salam Remy and EY. <chuckle>",10.0,0.9,emphatic
batch2_blockparty_making_part3_004.wav,and it's over but we're the entire time we're in the um wonderful world of left eye and it's in my galaxy okay yes,10.0,0.94,emphatic
batch3_arsenio_1992_baby_004_reseg00_fsplit01.wav,"too. You know what I'm saying? Thank you. Since then, we tell it from a woman's point of view.",6.02,0.9,excited
batch2_last_days_deleted_scenes_058_reseg00_fsplit00.wav,I didn't even know what I was thinking about. <sigh> That's my little friend.,10.0,0.965,excited
batch2_last_days_deleted_scene2_001.wav,So yeah It couldn't agree that much I told you to trimmed again because I still have split ends for some reason no matter what you put in it,10.0,0.92,emphatic
batch4_lisa_success_of_csc_002.wav,"personal problems with the project. So I made the album and what it would do. But you know, no one around us really expect the album to do",10.0,0.96,emphatic
batch4_lefteye_uk_interview_oct2001_011.wav,me is going to release a solo project she's going to wait until after the tlc album and tion t-boss <sigh>,7.56,0.9,emphatic
batch3_bet_first_interview_003.wav,"You know, that's when that was. So. We both do. Really? Yeah. We have to get her into it. Speaking of promo, as soon as we get finished our promo, we're going to go back home and get into rehearsal.",9.04,0.9,excited
batch4_lisa_spiritual_journey_supernova_2001_010.wav,"It just seemed to flow. I just started writing it out, you know, because it was so personal.",7.39,1.0,emphatic
batch4_lisa_spiritual_journey_supernova_2001_005.wav,"Along my search, I know that there are a lot of things that I, one of those things are to definitely improve the quality of life in my life. This group, TLC, and I'm doing my solo record and we've been so successful. <sigh>",12.72,1.0,excited
batch2_last_days_deleted_scene2_002.wav,"It's not gonna look right because this reminds me of when I was little. First time I cleansed, I almost went to jail. <sigh> I was in the jail. I was, I had so much. <laugh>",10.0,1.0,excited
batch2_mtv_cut_ep1_009.wav,"You tell me. <sigh> Just playing. Just playing. Performing the song. Performing. Thornell, give us a word on Cheyenne's performance. Dominica, what did you think about...",9.21,0.96,excited
batch4_lisa_spiritual_journey_supernova_2001_003.wav,"I gotta find me. And now that I have found me, <sigh> the same me that I used to, that I remembered from being a child. <sigh>",9.44,1.0,emphatic
batch3_grammy_1996_press_006.wav,Contracts and stuff is kind of hard to handle business when you're stuck in contracts that say so. Just being very honest.,6.5,0.9,emphatic
batch2_last_days_deleted_scenes_038.wav,now in your leisure time if you just want to venture back here <sigh>,5.32,0.907,emphatic
confirmed_chunk_04_003.wav,"It's not the guns who hurt people, it's the people. <sigh> If you do good things, then good things happen. If you do bad things, then bad things happen. That's what I had been searching for. <sigh>",11.03,1.0,excited
batch3_bet_first_interview_001.wav,"We needed a third member and Pebbles went down to rehearsals to come back. We're like, she's our fourth life. And it makes our mothers feel comfortable too. Yeah.",10.0,0.9,excited
batch4_lefteye_chilli_mtv_20years.wav,to Japan and it's like magic you know that girl can dance they look good they can dance they can sing it's simple stands out it's just like man,10.5,0.9,emphatic
batch3_mtv_cut_finals_032.wav,backstage with a 20 that is a 21.5 for page three aspiring video star check out a former gangbanger now banging beats for the man upstairs and this is the grand finale <sigh>,13.98,0.9,emphatic
batch3_mobo_awards_2000_p1_006.wav,"and is poised to take over the world. Sir, a musician, and he's here right now. Ladies and gentlemen, and hey, that's my next outfit.",10.0,0.96,emphatic
batch3_bet_first_interview_000.wav,"<sigh> We happened to audition for the same group. <chuckle> Now this was before we met Chilly. And we met Pebbles, we auditioned for her.",10.0,0.96,excited
batch4_tlc_tmf_dutch_interview_1999_002.wav,"you got it the quickest. You know, it was probably the catchiest. <sigh> You could listen to it one time and you know that. <sigh>",7.77,1.0,emphatic
pass3_lastdays_dvd_014.wav,"that was in my cabinets was in his. The pot set, the chairs that we sat in.",7.75,0.96,emphatic
batch2_last_days_deleted_scenes_047.wav,will respect you and that's pretty much it. Alright y'all ready to get it cracking? Let's get cracking. <sigh> Alright we're gonna see who the last person is today. Hurry up!,10.0,0.92,excited
batch3_mobo_awards_2000_p2_001.wav,"and the sexiest soap star on TV. Now please welcome on stage an artist who has grown from the garage, <sigh> well in the States we say garage, <sigh> and is poised to take over the world.",10.0,0.9,emphatic
batch2_blockparty_making_part1_001.wav,"like it. Big block party, first of all. There's a lot of children involved. The song touches on, you know, things that you did when you were a child.",10.0,0.9,emphatic
batch4_lefteye_uk_choice_interview_oct2001_001.wav,"Shortly after that, we had managerial problems. Then I had my legal problems, and things didn't seem to be quite so fun anymore.",10.0,0.94,emphatic
batch3_arsenio_1993_hat2daback_001.wav,"ABC, Tobit, BD, B-T, Teen Summit, and plus you wouldn't even announce it. And then, wait a minute, yeah, I think that if we had AIDS, that would be all.",10.0,0.96,emphatic
batch4_lefteye_rare_home_footage_2002_002.wav,cut it in y'all don't even have to when i say it's in the best house was create this show for the children called so these are just some of the friends,10.0,0.9,emphatic
batch3_mtv_cut_finals_011.wav,"Yes, doesn't matter. Come on now, you don't have to. What are you doing? Yeah. <chuckle> Okay, we'll leave it at that. David! <sigh> Now, what did you think of...",10.0,0.9,excited
batch4_bbc_radio1_melc_interview_001.wav,very limited to you know the amount of work that i can actually 16 bars here really really struck my through a little something last year but it's not the first time,10.0,0.94,emphatic
confirmed_chunk_01_010.wav,748.49% tax bracket. So that immediately gets deducted to one. All the time. <sigh>,8.04,0.925,emphatic
batch2_last_days_deleted_scenes_005.wav,I was I had so much energy that I didn't know how to control it <laugh> so the first person that pissed me off in the airport she snapped some,10.0,0.907,emphatic
batch3_mtv_cut_finals_004.wav,still harmonics with a 21 charge moving to playing with them i like to be active anything in the beginning it was like really he's trying to take aim at big ass you already know our performers are competing for an mtv video <sigh>,14.58,0.9,emphatic
batch3_mobo_awards_2000_p1_002.wav,"charge of London, Ken Livingston, and the woman he always calls for <sigh> advice, Donna Ayre. I cannot believe that this is a world-time performance.",10.0,0.9,emphatic
batch3_crazysexycool_part1_012.wav,Now we kind of stepped in and thought <sigh> that Or total It's a new group out We thought that T-Boz's voice Match was a closer match to Prince's And she can pull it off better <sigh>,12.53,0.96,emphatic
confirmed_chunk_01_008.wav,million dollars. Seems like a lot of money. Well it's not. That means every time an album gets sold TLC gets 56 cents. So 10 million more things that I would love to do in the future.,10.0,0.88,excited
batch2_last_days_deleted_scenes_023.wav,"This is the deal. What we can do is we can go in town once a week. You know, we'll pick a couple people who don't mind, who's going to take all the clothes and get them washed.",10.0,1.0,excited
batch3_bet_videosoul_halloween94_000.wav,"We want a TLC tip, you know, man, being on our own tip. So, crazy, sexy, cool. It doesn't mean I'm crazy, she's sexy, and she's cool. It just means...",10.0,0.905,emphatic
batch4_lefteye_uk_interview_oct2001_008.wav,"I just want to make music, and I want to do a lot of things, you know, that are going to really inspire the quality of their lives.",7.83,0.94,excited
